Movie_Length_Bin,Genre_cluster,Inflated_revenue,propensity_score,propensity_score_z
Long,Parody/Black-and-white,61708039.716195256,52786713.69692069,0.17385129389051368
Very Long,Parody/Black-and-white,23448532.750990096,129176375.32519253,0.4275771858378465
Long,Period piece/World cinema,51133029.73977695,45379271.867076874,0.1492477055872829
Very Long,Period piece/World cinema,261592.95228120367,121768933.49534872,0.40297359753461576
Long,Action/Crime Thriller,12568691.002435148,43096877.91086381,0.1416668048479473
Very Long,Action/Crime Thriller,262978187.977551,119486539.53913563,0.3953926967952801
Long,Psychological thriller/Mystery,118769912.12084381,47765075.762170464,0.15717207923145157
Very Long,Psychological thriller/Mystery,148893016.91064054,124154737.39044231,0.41089797117878446
Long,Indie/Black-and-white,404457.16258152167,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,5191.445217391304,90956139.43037148,0.3006298576765983
Long,Drama/Action,248075.24793844364,122874839.77776213,0.40664683095304544
Very Long,Drama/Action,2064006.6151575656,199264501.40603396,0.6603727229003783
Long,Period piece/World cinema,12497722.419928823,45379271.867076874,0.1492477055872829
Very Long,Period piece/World cinema,7664418.083014658,121768933.49534872,0.40297359753461576
Long,Drama/Action,182181133.11376306,122874839.77776213,0.40664683095304544
Very Long,Drama/Action,236571758.5810268,199264501.40603396,0.6603727229003783
Long,Period piece/World cinema,1028796867.7533505,45379271.867076874,0.1492477055872829
Very Long,Period piece/World cinema,778667.2080745341,121768933.49534872,0.40297359753461576
Long,Comedy film/Comedy,212182996.99233696,39827742.0229826,0.13080847138541615
Very Long,Comedy film/Comedy,52451953.12499999,116217403.65125443,0.384534363332749
Long,Indie/Black-and-white,50984936.51107634,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,13554383.007782895,90956139.43037148,0.3006298576765983
Long,Drama/Action,120126732.22616567,122874839.77776213,0.40664683095304544
Very Long,Drama/Action,24541675.68164498,199264501.40603396,0.6603727229003783
Long,Indie/Black-and-white,39526699.152294196,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,644284.6658662442,90956139.43037148,0.3006298576765983
Long,Period piece/World cinema,11391133.34925663,45379271.867076874,0.1492477055872829
Very Long,Period piece/World cinema,573923.5441354513,121768933.49534872,0.40297359753461576
Long,Action/Crime Thriller,32992505.61216608,43096877.91086381,0.1416668048479473
Very Long,Action/Crime Thriller,11362136.320609318,119486539.53913563,0.3953926967952801
Long,Indie/Black-and-white,3313067.706197887,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,135066279.25163618,90956139.43037148,0.3006298576765983
Long,Action/Crime Thriller,13369876.086372307,43096877.91086381,0.1416668048479473
Very Long,Action/Crime Thriller,126108.75575396825,119486539.53913563,0.3953926967952801
Long,Indie/Black-and-white,4819203.675171339,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,204071117.86748686,90956139.43037148,0.3006298576765983
Long,Comedy film/Comedy,45023846.153846145,39827742.0229826,0.13080847138541615
Very Long,Comedy film/Comedy,8335947.258064515,116217403.65125443,0.384534363332749
Long,Indie/Black-and-white,11583442.89779141,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,100035853.66336632,90956139.43037148,0.3006298576765983
Long,Parody/Black-and-white,60668451.84552453,52786713.69692069,0.17385129389051368
Very Long,Parody/Black-and-white,262633541.6276972,129176375.32519253,0.4275771858378465
Long,Psychological thriller/Mystery,29887434.494660188,47765075.762170464,0.15717207923145157
Very Long,Psychological thriller/Mystery,141186731.2567643,124154737.39044231,0.41089797117878446
Long,Drama/Action,2190775.17048131,122874839.77776213,0.40664683095304544
Very Long,Drama/Action,366522106.0141986,199264501.40603396,0.6603727229003783
Long,History/Indie,776379.9821806853,30763577.417190842,0.10070212976351796
Very Long,History/Indie,1108417.7007168457,107153239.04546267,0.35442802171085075
Long,Comedy film/Comedy,15470878.928641304,39827742.0229826,0.13080847138541615
Very Long,Comedy film/Comedy,120330033.6229684,116217403.65125443,0.384534363332749
Long,Drama/Action,36631265.33202099,122874839.77776213,0.40664683095304544
Very Long,Drama/Action,537462125.589671,199264501.40603396,0.6603727229003783
Long,Psychological thriller/Mystery,31202547.609693877,47765075.762170464,0.15717207923145157
Very Long,Psychological thriller/Mystery,399972491.48754644,124154737.39044231,0.41089797117878446
Long,Parody/Black-and-white,20190817.178124998,52786713.69692069,0.17385129389051368
Very Long,Parody/Black-and-white,36204742.26804123,129176375.32519253,0.4275771858378465
Long,Drama/Action,18228408.455080643,122874839.77776213,0.40664683095304544
Very Long,Drama/Action,308883221.1838006,199264501.40603396,0.6603727229003783
Long,Psychological thriller/Mystery,61916330.92984424,47765075.762170464,0.15717207923145157
Very Long,Psychological thriller/Mystery,304296688.02579767,124154737.39044231,0.41089797117878446
Long,Drama/Action,30191334.4265059,122874839.77776213,0.40664683095304544
Very Long,Drama/Action,22033221.264367815,199264501.40603396,0.6603727229003783
Long,Psychological thriller/Mystery,114960.55660792951,47765075.762170464,0.15717207923145157
Very Long,Psychological thriller/Mystery,339652920.69365025,124154737.39044231,0.41089797117878446
Long,Action/Crime Thriller,2018238.6962922176,43096877.91086381,0.1416668048479473
Very Long,Action/Crime Thriller,42828460.71428571,119486539.53913563,0.3953926967952801
Long,Short Film/Adventure,36631188.12444968,225126969.34267363,0.746274108052667
Very Long,Short Film/Adventure,978267260.1072524,301516630.9709455,0.9999999999999999
Long,Indie/Black-and-white,43867887.043749996,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,829829.2361524163,90956139.43037148,0.3006298576765983
Long,Indie/Black-and-white,75067639.40520446,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,248259092.96348768,90956139.43037148,0.3006298576765983
Long,Romantic drama/Drama,22215087.81897829,58010622.975882575,0.191202346546126
Very Long,Romantic drama/Drama,95638888.88888887,134400284.6041544,0.4449282384934588
Long,Drama/Action,85616491.63941175,122874839.77776213,0.40664683095304544
Very Long,Drama/Action,179486381.56013215,199264501.40603396,0.6603727229003783
Long,Psychological thriller/Mystery,1626414.7010143702,47765075.762170464,0.15717207923145157
Very Long,Psychological thriller/Mystery,208479871.82348484,124154737.39044231,0.41089797117878446
Long,Science Fiction/Comedy film,44527734.33962264,31200463.019988492,0.1021532317436288
Very Long,Science Fiction/Comedy film,4478270.849273145,107590124.64826033,0.35587912369096164
Long,Period piece/World cinema,32472807.801193196,45379271.867076874,0.1492477055872829
Very Long,Period piece/World cinema,7634747.697194281,121768933.49534872,0.40297359753461576
Long,Action/Crime Thriller,16888710.636269428,43096877.91086381,0.1416668048479473
Very Long,Action/Crime Thriller,71614379.84751983,119486539.53913563,0.3953926967952801
Long,Psychological thriller/Mystery,95860574.91813043,47765075.762170464,0.15717207923145157
Very Long,Psychological thriller/Mystery,113747.11113966393,124154737.39044231,0.41089797117878446
Long,Drama/Action,19225510.948905107,122874839.77776213,0.40664683095304544
Very Long,Drama/Action,66707332.44322183,199264501.40603396,0.6603727229003783
Long,Parody/Black-and-white,11721393.581709897,52786713.69692069,0.17385129389051368
Very Long,Parody/Black-and-white,253687016.33185247,129176375.32519253,0.4275771858378465
Long,Indie/Black-and-white,749356.0278552298,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,47586.17886178861,90956139.43037148,0.3006298576765983
Long,Drama/Action,12634703.815261045,122874839.77776213,0.40664683095304544
Very Long,Drama/Action,222872132.19598392,199264501.40603396,0.6603727229003783
Long,Action/Crime Thriller,33445530.901358295,43096877.91086381,0.1416668048479473
Very Long,Action/Crime Thriller,43271.13214285714,119486539.53913563,0.3953926967952801
Long,Drama/Action,59126964.91504854,122874839.77776213,0.40664683095304544
Very Long,Drama/Action,52766930.89550986,199264501.40603396,0.6603727229003783
Long,Romantic drama/Drama,73442959.14019956,58010622.975882575,0.191202346546126
Very Long,Romantic drama/Drama,49323876.404494375,134400284.6041544,0.4449282384934588
Long,Period piece/World cinema,8294774.742554347,45379271.867076874,0.1492477055872829
Very Long,Period piece/World cinema,23012323.485391863,121768933.49534872,0.40297359753461576
Long,Parody/Black-and-white,11296219.265847413,52786713.69692069,0.17385129389051368
Very Long,Parody/Black-and-white,10839074.074074073,129176375.32519253,0.4275771858378465
Long,Indie/Black-and-white,26726927.970864557,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,2346645.8929208745,90956139.43037148,0.3006298576765983
Long,Psychological thriller/Mystery,3826380.028735632,47765075.762170464,0.15717207923145157
Very Long,Psychological thriller/Mystery,86131792.0470046,124154737.39044231,0.41089797117878446
Long,Drama/Action,19366875.0,122874839.77776213,0.40664683095304544
Very Long,Drama/Action,8259695.969875389,199264501.40603396,0.6603727229003783
Long,Drama/Action,24222829.23076923,122874839.77776213,0.40664683095304544
Very Long,Drama/Action,102508040.75025915,199264501.40603396,0.6603727229003783
Long,Psychological thriller/Mystery,19098970.883534133,47765075.762170464,0.15717207923145157
Very Long,Psychological thriller/Mystery,9945120.955927579,124154737.39044231,0.41089797117878446
Long,Indie/Black-and-white,167964353.52485263,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,14632749.999999998,90956139.43037148,0.3006298576765983
Long,Drama/Action,29639329.379562043,122874839.77776213,0.40664683095304544
Very Long,Drama/Action,613487361.966493,199264501.40603396,0.6603727229003783
Long,Drama/Action,149651999.4368548,122874839.77776213,0.40664683095304544
Very Long,Drama/Action,50948643.11315924,199264501.40603396,0.6603727229003783
Long,Science Fiction/Comedy film,26113256.851497766,31200463.019988492,0.1021532317436288
Very Long,Science Fiction/Comedy film,20707207.631060604,107590124.64826033,0.35587912369096164
Long,Indie/Black-and-white,27163093.390804596,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,173949.57732288036,90956139.43037148,0.3006298576765983
Long,Psychological thriller/Mystery,38854660.96239642,47765075.762170464,0.15717207923145157
Very Long,Psychological thriller/Mystery,13223061.806497797,124154737.39044231,0.41089797117878446
Long,Romantic drama/Drama,24544296.923983134,58010622.975882575,0.191202346546126
Very Long,Romantic drama/Drama,24140186.947554193,134400284.6041544,0.4449282384934588
Long,Parody/Black-and-white,73818730.11764705,52786713.69692069,0.17385129389051368
Very Long,Parody/Black-and-white,13510254.17240216,129176375.32519253,0.4275771858378465
Long,Short Film/Adventure,109271757.29464173,225126969.34267363,0.746274108052667
Very Long,Short Film/Adventure,26853119.81245353,301516630.9709455,0.9999999999999999
Long,Indie/Black-and-white,141775088.8888889,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,44436878.834355816,90956139.43037148,0.3006298576765983
Long,Psychological thriller/Mystery,2002657.3905109488,47765075.762170464,0.15717207923145157
Very Long,Psychological thriller/Mystery,287579375.4656539,124154737.39044231,0.41089797117878446
Long,Psychological thriller/Mystery,123877287.35956967,47765075.762170464,0.15717207923145157
Very Long,Psychological thriller/Mystery,124742819.7364324,124154737.39044231,0.41089797117878446
Long,Action/Crime Thriller,299004.4531938326,43096877.91086381,0.1416668048479473
Very Long,Action/Crime Thriller,206865616.9005819,119486539.53913563,0.3953926967952801
Long,Indie/Black-and-white,3587643.9393939395,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,7330540.918591857,90956139.43037148,0.3006298576765983
Long,Parody/Black-and-white,20260730.769230768,52786713.69692069,0.17385129389051368
Very Long,Parody/Black-and-white,310723122.7010204,129176375.32519253,0.4275771858378465
Long,Indie/Black-and-white,3034489.195903737,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,4273524.23266769,90956139.43037148,0.3006298576765983
Long,Indie/Black-and-white,2875896.559318996,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,571683.2515624999,90956139.43037148,0.3006298576765983
Long,Psychological thriller/Mystery,166213753.19891772,47765075.762170464,0.15717207923145157
Very Long,Psychological thriller/Mystery,2385774.456521739,124154737.39044231,0.41089797117878446
Long,Comedy film/Comedy,25110534.158373434,39827742.0229826,0.13080847138541615
Very Long,Comedy film/Comedy,6564304.348979591,116217403.65125443,0.384534363332749
Long,Drama/Action,254836.45561224487,122874839.77776213,0.40664683095304544
Very Long,Drama/Action,151937198.85148486,199264501.40603396,0.6603727229003783
Long,Psychological thriller/Mystery,101996.45850652843,47765075.762170464,0.15717207923145157
Very Long,Psychological thriller/Mystery,40257565.78947368,124154737.39044231,0.41089797117878446
Long,Indie/Black-and-white,276134.1532258064,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,70650877.89109491,90956139.43037148,0.3006298576765983
Long,Comedy film/Comedy,31469140.093524177,39827742.0229826,0.13080847138541615
Very Long,Comedy film/Comedy,53222559.943571486,116217403.65125443,0.384534363332749
Long,Action/Crime Thriller,891092162.5513955,43096877.91086381,0.1416668048479473
Very Long,Action/Crime Thriller,25918481.92259001,119486539.53913563,0.3953926967952801
Long,Action/Crime Thriller,50840923.11355634,43096877.91086381,0.1416668048479473
Very Long,Action/Crime Thriller,134234318.1818182,119486539.53913563,0.3953926967952801
Long,Science Fiction/Comedy film,54388806.153846145,31200463.019988492,0.1021532317436288
Very Long,Science Fiction/Comedy film,2459285.714285714,107590124.64826033,0.35587912369096164
Long,Drama/Action,10632795.444902912,122874839.77776213,0.40664683095304544
Very Long,Drama/Action,25890190.55840774,199264501.40603396,0.6603727229003783
Long,Period piece/World cinema,50048440.94997282,45379271.867076874,0.1492477055872829
Very Long,Period piece/World cinema,19878452.830188677,121768933.49534872,0.40297359753461576
Long,Psychological thriller/Mystery,794918.2126265343,47765075.762170464,0.15717207923145157
Very Long,Psychological thriller/Mystery,113796480.02247351,124154737.39044231,0.41089797117878446
